tempo,rms,spectral_centroid,spectral_bandwidth,zcr,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,chroma,contrast,tonnetz,onset,genre
[78.30255682],0.12908003,1216.8606171141082,1884.9936447649086,0.0408111666747291,-244.65175,123.98146,30.836237,33.634743,14.240216,0.30711877,24.213138237299486,-0.025539957760487318,1.4862895,lo-fi jazz
[60.09265988],0.13599353,923.8289637327048,1519.9464955372844,0.03807497762674149,-255.42896,147.16524,40.204678,33.533657,1.3963937,0.29938135,24.9007062125556,0.01907755384775914,1.1075337,lo-fi jazz
[112.34714674],0.1649675,1183.4926146000603,1726.7741977644962,0.03476774138931889,-247.98709,130.55484,47.406067,39.643394,26.38052,0.3593896,25.307584515855257,-0.0024616862838455172,1.7349979,lo-fi jazz
[151.99908088],0.13370098,673.0641155038596,611.1672610682767,0.05208245150445046,-256.3369,206.8485,1.3917278,-5.560439,9.863882,0.21818547,30.8653704202855,0.060441896525222645,0.63869375,lo-fi jazz
[61.5234375],0.17157201,1201.4309323413322,1746.1256099662482,0.04980544335332817,-209.52567,130.84302,8.4656,-1.2973262,-13.5503645,0.26288247,26.984134871447743,0.060628537926795255,1.1634518,lo-fi jazz
[117.45383523],0.01963884,881.6644075171388,1315.970061451427,0.040175494025735295,-485.7205,151.20708,43.69339,19.246157,4.907825,0.24051905,26.674284865049295,0.04090342374731579,1.0829248,lo-fi jazz
[86.1328125],0.13774829,1154.0578656817058,1715.4583466937636,0.04502202556598297,-251.58176,127.75106,26.433878,36.888176,0.9289717,0.26904228,24.84140097698702,-0.016350962771178323,1.2915236,lo-fi jazz
[89.10290948],0.120630845,1590.2776519273411,1930.0711601566625,0.05912662659636223,-204.32652,110.242355,-9.806857,32.69333,7.0422754,0.28760496,25.43913855053912,0.046641928303569204,1.8567485,lo-fi jazz
[92.28515625],0.12921017,1200.8299170617497,1589.7089900228643,0.050708688080495355,-249.1919,151.73254,10.958863,5.048159,1.8596588,0.21698223,25.945398313569484,0.07702593040566949,1.4345517,lo-fi jazz
[39.75360577],0.078155324,1209.3069496719631,1659.3138108072603,0.06066403226586687,-274.88077,122.36864,10.755178,40.501766,8.410053,0.32430816,28.24484515876097,0.05985963960509353,0.8065894,lo-fi jazz
[161.49902344],0.13535124,1428.343150184616,1769.130295291795,0.06900714130224458,-162.07419,113.82916,-17.59132,37.38046,12.153851,0.35072753,27.5266941112685,0.06719418593951214,0.9333139,lo-fi jazz
[135.99917763],0.11554671,836.6200322649884,982.2568439071291,0.05267504051373839,-257.04086,209.57948,-5.09747,-14.380811,2.0420184,0.24373642,27.286187690476034,0.12648546425959775,0.9052166,lo-fi jazz
[86.1328125],0.053877905,1201.8431756230245,1968.912150728209,0.03548806961106811,-363.8464,101.93134,47.38548,27.910555,12.757482,0.33653742,24.415022942396114,-0.02743364054481867,0.9390485,lo-fi jazz
[135.99917763],0.16883951,1789.5659861124752,2021.3952962398773,0.08358566236938854,-120.84373,117.38166,-16.899458,23.035526,3.8604348,0.38034078,23.652522881332704,0.03608961572960179,1.2576733,lo-fi jazz
[161.49902344],0.1895496,1133.124368167414,1858.9340066432321,0.03754285688370743,-197.04192,123.25873,26.561623,38.503464,11.843085,0.3029847,22.45430777619973,-0.013240450565638485,1.1841888,lo-fi jazz
[117.45383523],0.1943178,410.77444539554375,641.217997079706,0.020123083155959752,-267.17227,176.03467,55.320072,26.802992,21.584082,0.39509958,24.82419323200775,0.08070029090606616,0.88655746,lo-fi jazz
[161.49902344],0.16701639,1891.8158391995353,1893.9973232094378,0.08941291360294118,-114.895355,119.6466,-40.57889,19.927977,4.3027873,0.48041585,22.298128422788917,-0.04516657018085539,1.6380577,lo-fi jazz
[143.5546875],0.113371454,539.1996120596598,501.9876754524708,0.03366721894349845,-316.45865,201.47385,17.237854,-16.473013,7.1046886,0.25650337,29.559494882869625,0.09386561126302717,0.6444771,lo-fi jazz
[143.5546875],0.13386379,1365.0651491929757,1671.3354629250464,0.05607222329721362,-190.8351,141.36877,-0.105776384,12.934049,-6.4152236,0.34362888,24.663461138065138,0.04188948090762117,1.3454754,lo-fi jazz
[143.5546875],0.13695388,1346.553165759665,1498.6437819525165,0.07217303296729877,-145.91403,154.34932,-41.627106,35.091198,2.4834363,0.38323542,23.90712143062086,-0.004112335562762885,1.1671901,lo-fi jazz
[129.19921875],0.08742627,1539.0485331847547,1724.6026418103243,0.07019005176083591,-293.1937,110.2783,-7.402991,22.61551,-5.600809,0.4443102,23.1358352747956,-0.048486132870850296,1.3976299,lo-fi jazz
[161.49902344],0.1486019,1964.0741530311525,2146.097073176229,0.0815456142366486,-166.6056,94.57307,-2.8172028,47.062107,-2.976602,0.43731755,21.745238509734474,0.05175399350542443,1.4626933,lo-fi jazz
[69.83741554],0.11815827,800.5475484089478,1253.7716337763138,0.033688760763351394,-265.13986,158.846,31.338615,14.843597,11.627357,0.3711336,24.278605321096585,0.08007506725726984,0.92606044,lo-fi jazz
[112.34714674],0.08969597,1482.593185099334,2048.4923156273776,0.02425646708107585,-276.15112,104.60935,13.048717,64.7666,-1.3647794,0.45152658,26.78429734944867,0.09962438192030058,0.8566371,lo-fi jazz
[89.10290948],0.158952,657.8962839341181,1029.229533653351,0.026261368034055727,-266.35822,152.8447,47.175495,27.925352,18.161478,0.28792003,26.803551276201453,0.07892542892494679,0.7807071,lo-fi jazz
[86.1328125],0.10630972,1381.947107430977,1824.955259683352,0.043733295641447366,-269.8339,99.81019,25.779264,36.11081,1.1452202,0.3756185,23.49613518877694,-0.0021144759998170644,1.6951607,lo-fi jazz
[161.49902344],0.05261388,1489.862166749511,1969.7907610184275,0.05714175575657895,-284.99014,136.2544,-0.6281383,-5.146176,7.796925,0.2566102,22.63534986644485,-0.06851725615188779,1.3414565,lo-fi jazz
[92.28515625],0.19434574,1523.8269174621732,1897.6242751994769,0.04786214444659443,-124.63405,127.66035,-16.879417,25.05668,-3.4715214,0.3839764,23.9281498221186,-0.011419846579245047,1.3591733,lo-fi jazz
[112.34714674],0.044001546,1135.4805411338289,1463.1573361539151,0.05990288796439629,-312.18405,159.95929,4.9445233,0.9444992,-11.62609,0.23729795,25.296654410536508,0.04065409705394519,0.87548167,lo-fi jazz
[143.5546875],0.17558351,770.2517415192708,1178.2707000503078,0.028908366389318884,-246.5848,147.49843,30.481968,18.671755,8.076379,0.3162213,26.214572247336378,0.03745979798697797,1.0776639,lo-fi jazz
[184.5703125],0.06769482,1681.6609887795137,1855.1349217876436,0.07946626173084366,-184.84515,124.9771,-32.699333,18.459915,-18.323019,0.33290815,24.44790645564774,0.0837125340436601,0.9666527,lo-fi jazz
[80.74951172],0.09445483,864.4344934217321,1014.5702343478625,0.04721362229102167,-254.90115,198.45714,-2.5499473,-15.847442,1.2076923,0.35463375,24.423962981398827,0.07909963692435208,1.1041842,lo-fi jazz
[184.5703125],0.2087835,1704.0447505740897,2263.7852063343626,0.05492483794504644,-134.73439,113.593124,41.769455,41.466652,3.2660434,0.38796392,21.62373331127203,0.01037333412803181,1.6604624,lo-fi jazz
[161.49902344],0.1916916,1911.7908392148006,1933.69482729366,0.09652511549438854,-81.074524,122.90369,-29.279245,2.307955,-13.836881,0.4416199,22.899823839980918,-0.039046220281183,1.7594527,lo-fi jazz
[89.10290948],0.03968543,1241.8776452059374,1407.7497618977504,0.059084676736648606,-319.9532,139.72816,7.802327,10.642164,4.731326,0.32031834,25.04137232276674,0.05356395767757744,1.073513,lo-fi jazz
[86.1328125],0.2675015,886.0343875598538,1401.6454991440958,0.03656818401702786,-209.22842,159.01085,36.110928,22.221575,-3.1541336,0.28437468,24.467014449902607,0.008213158981279986,1.2017704,lo-fi jazz
[99.38401442],0.09371153,2236.008930484194,2478.131792722495,0.08340085623065016,-220.98038,75.092705,18.494343,23.735708,6.612719,0.38208348,22.3821942720039,0.03098416958226225,1.3222355,lo-fi jazz
[129.19921875],0.13367958,710.5641464586498,1507.6289980632214,0.014235741582817337,-286.2663,137.0851,52.746506,69.14623,10.119158,0.44910002,23.933457146303006,0.029207688199887623,1.0180477,lo-fi jazz
[112.34714674],0.12242437,861.0303603109003,1219.214740413977,0.04169097994872291,-243.09544,168.01288,12.862514,4.692054,5.603639,0.32598802,24.741892521868387,-0.05771697072891136,1.025922,lo-fi jazz
[117.45383523],0.122625984,965.0260947236287,1354.2516209198707,0.04878126209365325,-240.97205,164.40883,5.4155626,21.749752,19.067408,0.31430885,25.93208439199097,-0.04709706011875549,1.0859765,lo-fi jazz
[89.10290948],0.15727682,1243.7725515347238,1537.1877732989842,0.05336400082236842,-228.87367,128.42241,-13.573336,10.341718,-16.117907,0.27100518,23.55887410882386,0.016330324332189453,1.9853051,lo-fi jazz
[89.10290948],0.26634997,2040.1638872931514,1973.2017265715995,0.09827378216911764,-119.26462,96.18236,-20.872242,16.689152,-0.96463966,0.46047223,23.07097629793204,-0.023718646637962436,2.0465128,lo-fi jazz
[135.99917763],0.16775453,1127.5068286845,1359.1776415205477,0.05357904109423375,-225.61731,160.43436,41.06707,5.230931,3.89091,0.37442258,23.733923677087557,-0.06919243126958463,1.2394484,lo-fi jazz
[123.046875],0.09920163,2135.2962977561237,2496.9974057936624,0.07171120658378483,-194.4749,99.457184,27.398354,25.811962,7.4022717,0.31749058,23.071387516813466,0.1208131273390948,1.7335681,lo-fi jazz
[99.38401442],0.1631821,2355.2868445372037,2365.1853546948237,0.09753795895414087,-97.921265,94.16816,2.2574735,16.83748,-14.258613,0.37749937,23.18390680187604,0.07299847490380833,1.8453233,lo-fi jazz
[71.77734375],0.077094704,1052.197718151233,1578.5769519142623,0.045597607875387,-320.3276,138.94449,45.207577,4.736245,-21.708256,0.34465605,24.751449005257026,-0.046576330037290586,1.065284,lo-fi jazz
[129.19921875],0.14369126,1955.8180193510325,2169.23629415665,0.06891114792956657,-204.772,96.86138,16.417688,6.934401,-2.711624,0.326322,24.83695752935823,0.08166523205875476,1.5225849,lo-fi jazz
[143.5546875],0.076166846,1891.594848219048,2225.2475995786817,0.07107477808146284,-271.20663,89.65232,15.015682,16.254223,-21.805399,0.32934502,22.41662589357238,0.1470299380431097,1.2523887,lo-fi jazz
[73.828125],0.097003445,1311.0767417463426,1127.889345909205,0.07192284551567338,-277.37103,112.31523,-36.084995,5.239229,-16.108278,0.26723528,25.86227749080262,0.05516524677822349,1.7053229,lo-fi jazz
[95.703125],0.100273795,1191.9911571137752,1308.8767353223402,0.06418782048181114,-206.0933,147.79803,-25.555498,-4.274089,-2.7179315,0.34332374,23.89618960866729,-0.09804375754701053,0.8582181,lo-fi jazz
[92.28515625],0.1276542,921.9114763422403,1662.5862081668479,0.031085601901122292,-259.3057,149.5554,46.98638,35.21211,23.451248,0.48010853,21.942525040969635,-0.08773869295527782,1.5141352,lo-fi jazz
[36.39414613],0.012072084,1767.0197562266897,1283.466358623639,0.1202645788989938,-372.72165,74.47549,-22.906393,-31.260426,-19.055176,0.4268206,23.205959555125414,-0.07494908559322133,0.7125029,lo-fi jazz
[123.046875],0.012695103,1643.3872258161489,2151.8138128522373,0.054737008392995355,-437.84918,105.911865,7.9642897,21.057276,-3.786087,0.23180465,25.16731843109863,0.14044626988897538,1.1301837,lo-fi jazz
[63.02400915],0.13845783,575.442310870366,810.2394961589786,0.03269897083010836,-296.64172,191.09816,43.153866,9.943484,12.958545,0.311305,24.47926018507669,0.08740175967797854,0.9618324,lo-fi jazz
[143.5546875],0.10151172,1284.5126322473295,1965.8603644113969,0.043186057831849846,-289.77008,121.19454,38.26335,28.67543,6.504857,0.27107432,23.5106430086521,0.07003071183658334,1.1541063,lo-fi jazz
[83.35433468],0.08844874,2916.547246963951,2841.7135974853722,0.12907442736551858,-149.83188,63.64273,26.395197,35.52719,-2.4302483,0.42265087,21.812854949261247,0.04981978012979232,1.3154644,lo-fi jazz
[75.99954044],0.14317419,660.4415220951029,949.6863559047822,0.030364895752708978,-263.5003,192.58466,17.873888,22.24328,10.316441,0.35283816,22.58080490019838,0.05653047649291051,0.9936775,lo-fi jazz
[112.34714674],0.07238882,1055.1359241475864,1355.6891438803311,0.04969622254740712,-275.16724,149.587,4.7520075,25.414673,3.510044,0.2926945,26.361906108091965,0.035345842450416845,1.3177725,lo-fi jazz
[75.99954044],0.17422946,1220.8465455856551,1663.4381681160498,0.047145595491486066,-183.08994,146.67336,-2.8260267,0.6985914,-8.499855,0.3904025,24.73315087430135,0.10010222403351342,1.367119,lo-fi jazz
[161.49902344],0.1122339,1426.4372507702988,1631.1780799960006,0.05463988124032508,-246.02551,99.60267,13.960377,19.052477,-10.12913,0.31962672,22.870630274302805,-0.04374573262506588,1.351035,lo-fi jazz
[184.5703125],0.10302104,2771.1523613739528,2750.2603965638473,0.1287048150880418,-286.69943,63.288578,64.44038,17.99487,-18.295794,0.29599547,24.906818777707688,0.02472453448443024,1.0669687,lo-fi jazz
[117.45383523],0.035225622,4061.0806503172143,2681.5834011540796,0.2845663064773607,-249.49579,24.688591,0.034448773,24.852077,-17.23218,0.42344117,20.640041512957854,0.023924666765624256,1.4216576,lo-fi jazz
[135.99917763],0.10683207,626.7504494538832,1235.287752080699,0.030087875507933435,-332.31805,153.12639,46.259975,26.73377,18.173166,0.25641346,23.862012111970273,-0.03893138572721372,1.0464008,lo-fi jazz
[143.5546875],0.15869002,1042.6583114790599,1501.3624033480912,0.04112144446594427,-249.2603,129.15422,58.801662,38.557903,2.81841,0.36564016,24.361062185247697,0.02075416101906544,1.1280569,lo-fi jazz
[80.74951172],0.12987965,657.6560375037096,973.4625997157153,0.032334649525928794,-289.43817,142.72414,33.301643,16.42615,9.8143215,0.32153362,25.046824606969796,0.12464531414567917,0.9203346,lo-fi jazz
[80.74951172],0.09625802,2206.668841618308,1677.9909047162876,0.1312622448239164,-241.54823,75.093735,-19.277756,0.5985905,-23.464758,0.25473192,22.311894725392087,-0.007207257400361495,1.2872394,lo-fi jazz
[86.1328125],0.16091713,392.8200658558834,750.8628850893377,0.016888408838041796,-336.90533,147.03558,73.91288,61.15656,39.26445,0.41811237,22.85499544059435,-0.005708611915520377,1.0108509,lo-fi jazz
[123.046875],0.06957971,1293.5324672333086,1778.7468096275416,0.04634590267027864,-200.57681,146.89174,-10.797697,15.328068,-5.424944,0.38783592,22.148963188788723,-0.054996844485356466,0.90683955,lo-fi jazz
[161.49902344],0.05975606,1713.6609980955675,1880.8314499613293,0.08241257800406347,-243.65881,111.62052,-17.689703,-6.1069674,-8.795432,0.28637916,25.459469474495133,0.07481745269131304,1.1583235,lo-fi jazz
[129.19921875],0.14235502,1460.0829396697022,1768.5539935122088,0.05588628337848297,-203.48619,122.43072,-7.9457955,33.56633,10.008935,0.4185277,24.169658789796014,0.04934230906709189,1.5459342,lo-fi jazz
[107.66601562],0.08942561,708.2051449888916,629.067938967,0.0629089166505418,-377.3507,144.09961,8.8430195,-8.341628,1.4561025,0.27331996,30.788545995196188,-0.0025260767920523165,0.6402575,lo-fi jazz
[143.5546875],0.14258768,1276.7599543139588,1664.475206193545,0.03333199799245356,-229.80751,140.50438,22.46515,28.14337,-14.804034,0.36051673,23.691365364470663,0.06434811871939261,1.3451757,lo-fi jazz
[129.19921875],0.16196199,1709.4565336223009,2159.3340634859733,0.05048231000870743,-212.2326,97.54336,8.297554,22.871258,7.9609995,0.40742773,21.57119311355707,0.03812889859153379,1.8676473,lo-fi jazz
[135.99917763],0.17190836,1432.29547349796,1839.1401350383335,0.053782365639512386,-158.82892,128.488,-1.6985279,31.21504,-5.6145234,0.33636346,24.88698238394955,-0.007451323082237841,1.2188058,lo-fi jazz
[117.45383523],0.2224723,1511.295632303862,1798.9754790027348,0.058137592516447366,-91.29076,133.22627,-24.70701,20.722464,-4.496919,0.39261192,23.37509589485722,-0.07283828913786851,1.1412921,lo-fi jazz
[135.99917763],0.04621952,1701.2647632455278,1962.314342227972,0.06945044927921827,-290.34943,129.46986,-10.700863,-12.613334,-10.210853,0.2709699,23.054861693582694,0.09118538336154532,1.3232584,lo-fi jazz
[117.45383523],0.20677277,1810.9346900504927,2171.9238321590915,0.06636694562693499,-141.38306,123.20881,25.236921,16.364048,7.3834786,0.3717348,25.39835571342916,0.1434301112053353,1.103601,lo-fi jazz
[80.74951172],0.16449413,766.6775684178317,1185.9642368091654,0.03028817663989938,-227.44481,184.16595,28.03824,20.029533,16.147238,0.3803426,24.295132824357406,-0.024374838250136956,1.3622676,lo-fi jazz
[89.10290948],0.15738936,1161.1545042433797,1842.4091744326615,0.0433689743372678,-210.7248,153.31247,42.634964,2.146402,1.1898911,0.3947466,24.244708419204503,-0.018505140284072852,1.4112952,lo-fi jazz
[129.19921875],0.06915122,2177.799567525409,2197.587486424087,0.10692905863003097,-275.068,87.01486,7.753064,34.34893,-14.436135,0.40690577,22.292589698632565,-0.05264255275260193,1.4636182,lo-fi jazz
[135.99917763],0.01815763,1375.4134047244431,1785.6362211699886,0.04684476586687306,-372.40076,143.16058,-1.2743417,25.04975,1.703505,0.24122177,22.63429855018533,0.05961245009012733,1.0125922,lo-fi jazz
[80.74951172],0.09239947,1258.5524430353403,1678.5085109223621,0.05022456402380031,-293.94992,123.144806,38.045975,15.0776825,0.965312,0.36983144,23.56229218064312,-0.06114493272392652,1.336302,lo-fi jazz
[107.66601562],0.15598002,910.6769443561524,1438.9274569330798,0.04161992973587461,-225.24202,159.19118,29.39568,18.962437,1.6622874,0.256234,24.112950215831802,0.00494998320999505,0.99065125,lo-fi jazz
[123.046875],0.1224463,2260.633372014682,2712.3631578440272,0.07172783535700464,-192.93466,83.371315,31.370289,33.895027,17.702639,0.39198062,21.996453428142864,0.08552076111583201,1.1824402,lo-fi jazz
[103.359375],0.17146745,2434.7953554676246,2451.5161670934062,0.08804633078560371,-104.94473,90.99283,6.7641134,25.32622,0.027265614,0.3666822,22.72495733088687,-0.06834563954957334,1.6455246,lo-fi jazz
[80.74951172],0.10424833,823.6052210446057,923.6487779425682,0.04457191490905573,-319.95605,110.9399,25.30891,11.625997,-18.573675,0.27025652,26.995204761399236,0.07603127441895938,1.0475951,lo-fi jazz
[143.5546875],0.069185555,979.0690427997288,1060.3175530018377,0.04785949895994582,-326.4075,92.00255,31.098824,19.648237,20.901688,0.39169127,25.669501098975868,0.11159110518948635,0.89289343,lo-fi jazz
